Open,High,Low,Close,Volume,Future_Close,Pct_Change,Target
43201.06,43270.96,42867.14,42913.26,1092.29876,42927.96,0.03425514631141305,C
42913.26,43114.71,42777.0,43050.04,977.46771,42907.71,-0.33061525610661857,C
43050.04,43408.0,43004.16,43077.93,1012.4358,42985.96,-0.21349679522669998,C
43077.93,43189.86,43000.0,43100.94,624.56688,43068.4,-0.07549719333267645,C
43100.94,43448.78,43096.68,43293.89,831.62056,43088.12,-0.47528646651986406,C
43296.29,43393.75,43170.59,43250.56,714.78841,42983.95,-0.6164313248198419,C
43250.56,43286.7,43003.0,43059.96,661.80411,43061.7,0.004040876953898617,C
43059.96,43174.0,42907.0,43100.01,776.16721,43096.75,-0.007563803349470306,C
43100.0,43150.0,42864.49,42967.8,712.20009,43017.59,0.11587747103643563,C
42967.8,43090.0,42910.36,43090.0,659.69825,42715.56,-0.868971919238808,C
43089.99,43121.05,42905.07,42927.96,825.12891,42906.51,-0.04996743381236166,C
42927.95,42961.46,42712.94,42907.71,1023.29118,43186.48,0.6496967561307841,C
42907.72,43050.0,42820.68,42985.96,590.35999,43401.21,0.966013088924849,C
42985.97,43099.81,42873.53,43068.4,714.87178,43338.22,0.6264918130230046,C
43068.4,43093.17,42928.78,43088.12,532.25493,43383.26,0.6849683857174539,C
43088.12,43117.18,42956.0,42983.95,691.57797,43334.93,0.8165373354473081,C
42983.94,43088.99,42884.01,43061.7,599.96966,43528.34,1.0836543842904471,C
43061.7,43283.83,43002.02,43096.75,805.08877,43485.0,0.9008799967514951,C
43096.75,43108.65,42958.67,43017.59,503.07822,43296.72,0.6488741001065023,C
43017.59,43039.72,42555.0,42715.56,1441.46489,43237.4,1.2216625510703916,C
42715.57,42973.28,42641.01,42906.51,846.44473,43084.29,0.4143427186224161,C
42906.51,43315.0,42735.16,43186.48,1588.49558,43069.7,-0.27040870198267164,C
43186.47,43406.96,43077.79,43401.21,1104.13621,42996.99,-0.931356522087751,C
43401.21,43430.98,43233.33,43338.22,1202.395,42923.66,-0.9565690515208,C
43338.21,43564.15,43251.61,43383.26,1662.49082,42977.22,-0.9359370411536635,C
43383.26,43391.11,43243.39,43334.93,992.47394,43023.02,-0.7197657870913914,C
43334.92,43554.79,43320.23,43528.34,712.8252,42958.69,-1.3086876274169754,C
43528.33,43800.0,43468.08,43485.0,1507.31496,43200.0,-0.6553984132459468,C
43485.0,43524.98,43160.23,43296.72,1085.45431,43202.21,-0.21828443355524862,C
43296.72,43398.4,43123.11,43237.4,627.40888,43070.27,-0.38654035626565114,C
43237.39,43375.0,43071.11,43084.29,731.46468,43074.99,-0.02158559419222856,C
43084.29,43117.5,42990.83,43069.7,772.8673200000001,42899.99,-0.39403571420279015,C
43069.69,43153.63,42985.81,42996.99,405.4211,42968.29,-0.06674885846659753,C
42996.99,43087.18,42838.0,42923.66,1069.09285,43005.93,0.19166585514841183,C
42922.93,43046.84,42861.49,42977.22,535.91601,43129.54,0.3544203184850014,C
42977.22,43089.0,42850.16,43023.02,645.90962,43300.02,0.6438413667845726,C
43023.57,43123.43,42953.17,42958.69,438.98823,43219.53,0.6071879752385292,C
42953.17,43225.86,42925.88,43200.0,571.91117,43381.45,0.4200231481481414,C
43200.0,43253.68,43117.24,43202.21,607.30016,43071.88,-0.30167438193555784,C
43202.21,43305.0,43059.99,43070.27,1312.7044,43066.8,-0.008056601456164283,C
43070.26,43131.37,43028.02,43074.99,1019.2046799999999,42824.79,-0.5808474941027197,C
43074.99,43185.71,42868.31,42899.99,1172.94515,43029.01,0.3007459908498908,C
42900.0,43042.67,42759.0,42968.29,1203.68411,42951.01,-0.04021570325465323,C
42968.3,43141.55,42954.16,43005.93,644.99288,43190.01,0.4280339943817091,C
43005.93,43187.87,42581.79,43129.54,2260.54268,43071.66,-0.1342003647615935,C
43129.54,43416.05,43026.7,43300.02,1422.48883,42891.12,-0.9443413652002799,C
43300.01,43350.0,43139.24,43219.53,997.18364,42894.05,-0.7530854685370154,C
43219.54,43475.0,43172.01,43381.45,947.1962,42918.6,-1.0669306812012935,C
43381.46,43428.83,43051.08,43071.88,762.74405,42647.4,-0.9855153756929022,C
43071.88,43126.04,42969.32,43066.8,620.03999,42622.99,-1.030515385401295,C
43066.79,43081.28,42790.02,42824.79,960.43526,42664.68,-0.3738722361510718,C
42824.79,43117.05,42750.25,43029.01,763.88888,42748.92,-0.6509329403581532,C
43029.06,43093.01,42900.7,42951.01,417.16364,42656.03,-0.686782452845703,C
42951.02,43245.0,42940.0,43190.01,523.45493,42790.35,-0.9253528767416435,C
43190.0,43263.15,43048.2,43071.66,526.27693,42838.94,-0.5403088713088865,C
43071.66,43176.18,42871.65,42891.12,732.8860099999999,42795.11,-0.2238458683289269,C
42891.11,42946.93,42810.0,42894.05,787.82091,42671.31,-0.5192794804873991,C
42894.05,43000.0,42785.85,42918.6,642.62375,42550.09,-0.85862539784616,C
42918.6,42981.46,42624.11,42647.4,903.8287399999999,42646.38,-0.0023917050043005543,C
42647.4,42807.95,42601.0,42622.99,1238.00312,42661.71,0.09084299341740494,C
42622.99,42699.0,42300.0,42664.68,1505.02026,42477.66,-0.4383485356036816,C
42664.68,42865.58,42643.58,42748.92,789.67982,42217.03,-1.2442185673930464,C
42748.92,42967.99,42643.0,42656.03,783.37561,42110.83,-1.278131134097564,C
42656.03,42866.48,42567.93,42790.35,927.5369000000001,42174.65,-1.438875821300824,C
42790.35,42900.0,42726.81,42838.94,1080.50371,42238.31,-1.4020655039550574,C
42838.94,42894.99,42629.56,42795.11,774.13875,42083.47,-1.662900270615029,C
42795.11,42842.79,42646.9,42671.31,739.074,41724.2,-2.21954751330578,B
42671.3,42793.16,42429.02,42550.09,1202.17533,42077.19,-1.111396004097745,C
42550.09,42694.99,42500.18,42646.38,921.17076,42201.62,-1.0429021173661042,C
42646.37,42741.97,42553.82,42661.71,722.9011399999999,42361.8,-0.7029957308321589,C
42661.73,42686.68,42385.0,42477.66,1332.14094,42260.9,-0.5102917627760145,C
42477.67,42538.47,42122.05,42217.03,2462.67736,42272.03,0.13027917880533046,C
42217.02,42249.94,41950.0,42110.83,2484.08812,42040.54,-0.16691668152824551,C
42110.84,42299.0,41822.74,42174.65,2307.10775,42033.75,-0.33408694559409846,C
42174.66,42318.61,42095.69,42238.31,858.93504,42097.25,-0.33396222528789077,C
42238.31,42306.96,42013.12,42083.47,698.7079200000001,42236.07,0.36261268379246897,C
42078.64,42148.21,41609.78,41724.2,1463.10962,42061.94,0.8094582999794011,C
41724.19,42392.66,41540.42,42077.19,1535.65406,41718.73,-0.8519105006774432,C
42077.18,42296.14,42049.38,42201.62,668.92651,41903.48,-0.7064657707452922,C
42201.63,42418.0,42129.97,42361.8,1131.74087,41924.72,-1.0317786307475172,C
42361.8,42436.66,42167.7,42260.9,1088.23648,41854.14,-0.9624972492303808,C
42260.9,42302.19,42142.85,42272.03,1166.27901,41807.52,-1.098858985480475,C
42272.04,42298.47,41972.71,42040.54,1164.1037900000001,41654.09,-0.919231770096208,C
42040.53,42099.19,41886.25,42033.75,1440.30064,41449.34,-1.3903351473518388,C
42033.75,42191.02,41980.0,42097.25,986.83607,41587.27,-1.211433050852498,C
42097.25,42337.3,42097.25,42236.07,619.17543,41706.66,-1.2534546893212275,C
42236.07,42276.38,41951.14,42061.94,1088.80389,41489.04,-1.3620389359121368,C
42065.42,42065.42,41639.51,41718.73,2003.03,41607.37,-0.266930465045318,C
41718.73,41990.93,41453.0,41903.48,2143.90549,41699.61,-0.4865228377213602,C
41903.48,42050.0,41829.21,41924.72,775.47077,41784.27,-0.3350052188780375,C
41924.73,41930.0,41694.54,41854.14,1100.87011,42369.92,1.232327315768521,C
41854.13,41950.0,41628.29,41807.52,866.77803,42480.96,1.6108106866898644,C
41807.52,41842.84,41400.0,41654.09,1490.11393,42352.12,1.6757778167762305,C
41654.1,41689.39,41250.0,41449.34,2059.21594,42252.73,1.9382455788198478,C
41449.34,41842.96,41320.81,41587.27,1864.5061699999999,42420.18,2.0028003761728135,D
41587.26,41799.08,41381.66,41706.66,1248.53654,42333.81,1.5037166725889681,C
41710.84,41737.38,41470.0,41489.04,906.15261,41706.41,0.5239214983041368,C
41489.04,41672.01,41385.79,41607.37,929.00652,41712.02,0.2515179402110592,C
41607.36,41770.8,41585.0,41699.61,683.74853,41762.55,0.1509366634364262,C
41695.59,41784.97,41500.99,41784.27,729.04646,41710.59,-0.1763342999650354,C
41784.97,42484.08,41715.2,42369.92,2007.79475,41287.1,-2.5556338081355823,B
42369.92,42691.0,42229.35,42480.96,1058.92433,41368.68,-2.618302411244941,B
42480.96,42560.91,42334.88,42352.12,771.50621,41573.59,-1.8382314745991606,C
42352.12,42482.51,42163.02,42252.73,895.72209,41505.53,-1.7684064437966596,C
42246.51,42458.87,42246.32,42420.18,887.62908,42033.0,-0.9127259714598107,C
42420.17,42500.0,42291.31,42333.81,677.01377,42094.99,-0.564135380207923,C
42340.23,42341.56,41582.99,41706.41,2078.03109,42191.85,1.1639457819553278,C
41706.41,41807.97,41587.53,41712.02,1173.43626,42495.38,1.878019812993954,C
41712.01,41809.72,41651.09,41762.55,954.75233,41981.27,0.5237228090717494,C
41765.99,41849.94,41674.98,41710.59,713.08843,41912.76,0.48469705175593425,C
41710.59,41710.59,41161.2,41287.1,1996.2132,42151.01,2.0924453400699097,D
41287.1,41400.0,41138.56,41368.68,1604.62511,42005.0,1.53816848881811,C
41368.68,41672.39,41324.67,41573.59,1248.9131,41873.79,0.7220930403171927,C
41573.59,41616.52,41290.0,41505.53,1348.84706,41631.4,0.3032607944049928,C
41509.06,42178.48,41498.42,42033.0,2283.17846,41712.22,-0.7631622772583418,C
42033.0,42272.71,41893.62,42094.99,1326.2883199999999,41976.88,-0.2805797079414928,C
42094.99,42332.07,42000.0,42191.85,1585.17043,41660.01,-1.260527803355379,C
42191.85,42559.13,42057.19,42495.38,2215.91843,41828.24,-1.5699118351218404,C
42495.38,42532.65,41832.13,41981.27,2091.32589,41769.99,-0.503272054418551,C
41981.27,42052.48,41697.46,41912.76,1519.92073,41983.27,0.1682303909358266,C
41912.77,42355.9,41900.84,42151.01,2177.72567,41924.97,-0.536262357651693,C
42151.0,42235.04,41876.58,42005.0,908.242,41884.17,-0.2876562314010278,C
42005.0,42049.36,41746.23,41873.79,851.45311,41879.2,0.01291977630875117,C
41872.45,41961.51,41548.0,41631.4,1063.82649,42009.07,0.9071758336255765,C
41629.35,41841.07,41627.25,41712.22,794.8551600000001,42058.31,0.8297088958583276,C
41712.22,41993.98,41637.63,41976.88,703.1664000000001,41966.58,-0.02453731673243851,C
41976.89,41989.42,41635.24,41660.01,586.37898,42053.53,0.9445989091217136,C
41660.0,41860.55,41639.88,41828.24,725.50552,42105.29,0.6623515596161897,C
41828.23,41877.55,41655.82,41769.99,883.3409,42129.44,0.8605460523213062,C
41770.0,42068.91,41766.69,41983.27,862.98405,42033.76,0.12026219015337596,C
41983.26,42082.26,41880.07,41924.97,769.11255,42375.14,1.073751513716046,C
41924.97,41989.3,41861.02,41884.17,780.7378,42969.66,2.5916473932753243,D
41884.17,41948.96,41768.48,41879.2,946.48571,43308.69,3.413365107260896,D
41879.19,42052.11,41871.1,42009.07,1209.73106,43274.78,3.0129445855383117,D
42009.08,42148.0,41930.77,42058.31,665.60754,43025.85,2.3004728435355606,D
42058.31,42084.91,41874.57,41966.58,592.15129,42834.19,2.067383141537863,D
41969.55,42085.0,41807.94,42053.53,831.48572,42917.32,2.054024953434351,D
42053.54,42149.39,42004.39,42105.29,888.07489,42723.71,1.4687465636740615,C
42103.87,42232.76,42045.05,42129.44,837.12391,41326.04,-1.9069800120770686,C
42129.45,42131.71,41900.05,42033.76,1141.58213,41167.25,-2.061462024810538,B
42033.77,42466.88,41970.19,42375.14,1980.38037,40680.91,-3.9981696815632843,B
42374.09,43060.0,42368.77,42969.66,3692.57219,40894.8,-4.828662828609769,B
42969.67,43456.0,42936.91,43308.69,4058.16745,39762.99,-8.187040522352452,A
43308.7,43505.0,43144.84,43274.78,2473.7236,39830.52,-7.959046816644712,A
43274.77,43307.48,42985.54,43025.85,1396.99093,38465.65,-10.598744708123133,A
43025.85,43090.04,42805.0,42834.19,1259.68649,38842.03,-9.320031498202729,A
42834.19,43241.38,42808.55,42917.32,1365.17407,38909.01,-9.339609276627705,A
42917.31,42996.64,42571.22,42723.71,1482.96957,38679.8,-9.465259454293639,A
42723.72,42730.9,41309.0,41326.04,4756.00358,39134.55,-5.302927645620045,A
41326.04,41543.47,40860.0,41167.25,4147.20255,39157.63,-4.881598843741087,B
41164.57,41176.93,40553.31,40680.91,4583.54566,38959.77,-4.230829644666274,B
40680.92,41100.0,40404.0,40894.8,3247.34628,38965.92,-4.716687696235229,B
40894.81,40929.76,39730.0,39762.99,4172.35185,38898.18,-2.1749118967160106,B
39763.0,40280.0,39267.86,39830.52,4354.458167,38186.16,-4.1283919968908105,B
39835.99,39944.45,38220.0,38465.65,9508.823455,38491.01,0.06592895219501187,C
38465.65,39070.0,38437.15,38842.03,3091.42065,38429.11,-1.0630752306200224,C
38842.03,38998.0,38700.19,38909.01,2658.65959,38857.26,-0.1330026130194523,C
38909.01,38936.66,38536.87,38679.8,2090.99691,38720.72,0.10579165352457419,C
38680.01,39177.2,38465.67,39134.55,2102.96586,38382.5,-1.9217034564087305,C
39136.31,39297.55,39006.71,39157.63,1916.83863,38265.12,-2.279274818215492,B
39157.63,39189.63,38915.25,38959.77,1560.93293,37984.12,-2.5042498967524556,B
38959.77,39320.0,38848.35,38965.92,1604.74586,38355.16,-1.5674209668345949,C
38965.92,38979.2,38668.19,38898.18,1616.61558,36682.23,-5.696796096886788,A
38898.19,38933.04,37710.0,38186.16,5714.997913,36117.6,-5.417041147892339,A
38186.16,38751.6,38150.03,38491.01,3898.63606,36445.31,-5.314747521564137,A
38491.01,38934.29,38253.48,38429.11,3134.1620000000003,36487.96,-5.051248910005986,A
38429.12,39042.4,38103.13,38857.26,3629.43541,36483.15,-6.109823492443884,A
38857.24,39071.13,38514.0,38720.72,2224.01303,36467.23,-5.819855622519411,A
38720.72,38752.7,38284.84,38382.5,1904.82598,36341.64,-5.317162769491306,A
38383.49,38644.02,37850.0,38265.12,2652.0984,36278.51,-5.191699385759147,A
38268.42,38500.0,37946.0,37984.12,1421.77249,35738.77,-5.911286084816512,A
37984.11,38470.0,37601.0,38355.16,4168.145974,35719.0,-6.873025689372703,A
38350.62,38464.36,36158.0,36682.23,9838.083956,35400.02,-3.4954527028482354,B
36682.23,37201.16,35440.45,36117.6,7369.871214,35599.94,-1.4332624537621443,C
36123.85,36890.0,35780.66,36445.31,4978.69381,34814.49,-4.474704701373098,B
36445.31,36835.22,36136.66,36487.96,2851.78214,35488.54,-2.739040494453508,B
36487.96,36619.71,36032.02,36483.15,3329.2034,35406.76,-2.9503757213946695,B
36483.15,36549.91,36263.0,36467.23,2152.67794,35768.0,-1.9174201056674804,C
36467.22,36690.0,36009.98,36341.64,4636.9062699999995,35576.3,-2.105958894535295,B
36340.43,36423.82,36200.0,36278.51,2333.69766,35009.27,-3.498600135452104,B
36278.52,36342.71,35600.01,35738.77,3668.48226,34838.68,-2.5185253997269537,B
35738.77,35984.68,35400.02,35719.0,4422.6716,35100.02,-1.7329152551863243,C
35719.01,35895.0,35112.84,35400.02,5275.295648,34610.01,-2.231665405838739,B
35400.01,35819.73,35397.36,35599.94,3444.07533,34392.12,-3.392758527121112,B
35599.94,35737.15,34664.0,34814.49,6202.550832,34528.62,-0.8211236183554472,C
34812.32,35948.01,34008.0,35488.54,13411.254931,35287.51,-0.5664645544730745,C
35488.54,35693.09,34801.0,35406.76,4811.75394,35387.01,-0.05578030861903207,C
35406.76,35900.0,35336.23,35768.0,4109.41153,34875.0,-2.4966450458510403,B
35769.8,36192.76,35518.2,35576.3,3716.30079,35071.42,-1.4191470164126248,C
35576.29,35656.93,34988.8,35009.27,2910.19612,35401.1,1.1192178528715446,C
35009.27,35319.99,34805.32,34838.68,3028.27691,35315.04,1.3673307943929005,C
34838.69,35501.96,34520.59,35100.02,4478.77231,34875.29,-0.6402560454381392,C
35095.23,35217.94,34500.0,34610.01,2681.65926,35051.0,1.2741689470762878,C
34610.0,34800.0,34243.38,34392.12,2829.73802,35217.66,2.400375434837983,D
34392.12,34854.84,34346.54,34528.62,1919.38842,35456.4,2.6869883592219983,D
34528.61,35500.0,34415.95,35287.51,4223.21411,35279.83,-0.021764074597500054,C
35287.5,35729.03,35078.55,35387.01,1986.50639,35571.19,0.5204734731756095,C
35383.95,35395.26,34728.12,34875.0,1148.42973,35846.77,2.786437275985654,D
34875.0,35107.0,34730.0,35071.42,899.09342,35882.35,2.312224597692367,D
35071.42,35479.11,34944.0,35401.1,1601.28654,35902.12,1.4152667572476678,C
35401.11,35526.28,35268.34,35315.04,1347.04206,35686.29,1.0512518179223358,C
35316.99,35346.21,34834.92,34875.29,1373.11037,35803.21,2.6606803843064766,D
34875.3,35101.53,34811.0,35051.0,992.94236,35969.27,2.6198111323499953,D
35051.01,35295.97,34952.06,35217.66,1107.66038,35323.85,0.3015248599708074,C
35217.65,35565.09,34940.09,35456.4,2227.65018,35287.58,-0.4761340688846011,C
35456.4,35600.47,35165.22,35279.83,2127.59829,35228.45,-0.14563562239388528,C
35279.84,35758.64,35221.79,35571.19,2491.21573,35332.6,-0.6707394382926289,C
35571.19,35961.23,35325.03,35846.77,3322.40868,34956.27,-2.484184767553674,B
35846.77,36150.76,35738.61,35882.35,3097.09365,34775.45,-3.084803531541277,B
35877.41,35948.74,35577.0,35902.12,2006.87413,35300.13,-1.6767533504985368,C
35902.12,35906.76,35608.38,35686.29,1186.28742,35346.15,-0.9531391467143248,C
35686.29,35832.36,35557.92,35803.21,1477.86519,35508.47,-0.8232222753211178,C
35803.21,36055.0,35700.45,35969.27,1067.45596,36244.55,0.7653199522815063,C
35969.28,36080.5,35050.4,35323.85,2815.83709,35840.29,1.4620150408293613,C
35323.85,35374.31,35111.56,35287.58,1220.17508,35652.22,1.0333380753228172,C
35282.66,35450.0,35156.0,35228.45,1092.05916,35201.17,-0.07743741209164422,C
35228.44,35445.49,35189.99,35332.6,679.94542,35338.26,0.016019200398508723,C
35332.59,35398.38,34870.01,34956.27,1680.38554,35123.56,0.4785693668117362,C
34956.28,35205.52,34601.01,34775.45,2427.93169,35184.06,1.174995578777559,C
34775.45,35387.8,34707.58,35300.13,1423.7446499999999,35265.37,-0.09846989232049504,C
35300.13,35566.66,35083.76,35346.15,1220.14574,34888.81,-1.2938891505864252,C
35346.15,35545.76,35273.15,35508.47,879.09708,34959.79,-1.545208791029296,C
35508.47,36499.0,35383.36,36244.55,5413.71115,34512.2,-4.779615142138627,B
36244.55,36251.5,35744.18,35840.29,2840.75148,33276.59,-7.153122923949567,A
35840.3,36042.21,35600.0,35652.22,1768.74664,33697.11,-5.483838033087422,A
35650.01,35715.01,35160.51,35201.17,1378.44743,33114.9,-5.92670641345159,A
35201.17,35399.99,35169.0,35338.26,1177.47497,33335.23,-5.6681624958331245,A
35338.25,35473.45,35065.0,35123.56,1125.94361,33622.71,-4.273057742438405,B
35123.57,35249.27,34936.37,35184.06,1446.73836,34233.95,-2.700398987496044,B
35184.06,35356.65,35054.01,35265.37,866.0993,34417.76,-2.4035193732548406,B
35265.14,35314.95,34811.87,34888.81,1539.02685,35363.1,1.3594330101829237,C
34887.9,35562.15,34792.53,34959.79,2826.29586,36179.99,3.4902955652765564,D
34959.79,35093.13,34401.5,34512.2,4020.43347,36066.4,4.503335052532162,D
34510.04,34600.0,33250.0,33276.59,9899.637053,37220.05,11.850553196706775,E
33276.59,34249.88,33029.54,33697.11,7055.750112,36805.22,9.2236693295063,E
33697.12,33890.0,33036.44,33114.9,4676.83642,36369.44,9.828023034948016,E
33114.89,33776.02,32917.17,33335.23,5992.2716359999995,36660.35,9.974792434310473,E
33335.23,34138.16,33100.0,33622.71,6736.36178,36037.58,7.182258657913067,E
33622.7,34388.38,33222.74,34233.95,5093.02808,36125.31,5.524807975708327,E
34237.31,34576.01,33803.13,34417.76,5092.2017,36317.27,5.5189820604246025,E
34417.75,35535.69,34164.58,35363.1,6482.58003,36424.49,3.0014054197737177,D
35363.11,36436.0,35190.13,36179.99,6898.86151,35950.0,-0.6356828733230662,C
36179.99,36340.54,35652.04,36066.4,3343.8888,36054.81,-0.03213517290332216,C
36066.4,37550.0,35951.13,37220.05,5870.45082,35843.89,-3.6973620400832434,B
37218.56,37264.93,36711.0,36805.22,2593.81306,36044.01,-2.0682120633975267,B
36807.92,36842.95,36187.99,36369.44,1787.55587,36070.55,-0.8218163381124357,C
36369.43,36767.09,36355.29,36660.35,1391.55837,36409.42,-0.6844724613922134,C
36660.35,36691.87,36012.01,36037.58,2316.45521,36430.39,1.0900010489050531,C
36038.09,36196.14,35955.43,36125.31,1476.2762500000001,36406.0,0.776989872197643,C
36125.31,36335.48,36084.85,36317.27,1219.60501,36519.13,0.5558237169258609,C
36317.26,36460.03,36166.44,36424.49,1243.18572,36498.0,0.2018147680310748,C
36424.5,36496.62,35869.39,35950.0,1385.55765,36299.99,0.9735465924895631,C
35950.01,36110.81,35828.56,36054.81,1074.45012,36530.0,1.3179656195664389,C
36054.81,36150.92,35835.01,35843.89,1178.97473,36837.7,2.7726064330629225,D
35843.89,36106.0,35701.0,36044.01,2304.11612,37273.33,3.410608309119878,D
36044.01,36564.07,36003.3,36070.55,2586.71157,37320.08,3.464127938165619,D
36070.55,36510.0,36040.01,36409.42,1732.94507,37067.13,1.806428116679692,C
36409.42,36800.0,36287.89,36430.39,2119.05038,36859.79,1.1786862561723919,C
36430.38,36600.44,36227.52,36406.0,1671.86116,36556.04,0.4121298687029634,C
36406.0,36777.77,36201.68,36519.13,2239.52587,36791.16,0.7448972634342772,C
36519.12,36579.99,36259.1,36498.0,2008.17575,36958.32,1.2612197928653617,C
36497.39,37149.42,36252.0,36299.99,5493.26524,36638.5,0.932534692158323,C
36299.99,36780.0,35967.33,36530.0,3943.20294,36851.85,0.8810566657541707,C
36530.0,37086.64,36492.48,36837.7,2613.07831,36812.89,-0.06734948164515611,C
36837.7,37481.75,36800.0,37273.33,3299.07838,37389.76,0.3123681195106536,C
37273.32,37545.14,37120.0,37320.08,2103.98592,37789.73,1.2584378168535584,C
37320.08,37421.0,36920.01,37067.13,1939.39675,37600.0,1.4375809511014277,C
37067.13,37103.15,36616.35,36859.79,2160.03461,37288.56,1.1632459110591697,C
36859.8,36905.87,36421.56,36556.04,1507.44273,37338.59,2.140685916745894,D
36556.04,36791.16,36432.73,36791.16,721.1956299999999,37591.42,2.1751420721716705,D
36791.16,37042.53,36707.34,36958.32,894.83071,37650.0,1.871513640230401,C
36958.32,37000.0,36560.16,36638.5,1135.8662199999999,37940.46,3.5535297569496542,D
36638.55,36916.23,36550.2,36851.85,1621.53947,38072.77,3.3130494127160466,D
36851.85,37047.83,36784.7,36812.89,1034.88206,37749.2,2.5434297606083023,D
36812.9,37522.24,36790.81,37389.76,3049.74993,38193.48,2.1495725032736264,D
37389.77,37876.8,37248.87,37789.73,2641.98665,38223.52,1.1479044703415282,C
37789.73,37974.43,37590.01,37600.0,1884.23041,37985.0,1.0239361702127658,C
37600.01,37798.46,37202.47,37288.56,2250.39767,38264.86,2.618229290699354,D
37288.56,37400.0,37109.37,37338.59,1597.98349,38040.9,1.880922659371993,C
37338.6,37700.17,37324.58,37591.42,1817.91907,37961.15,0.9835489055747382,C
37591.42,37975.57,37563.47,37650.0,2418.87524,37579.9,-0.1861885790172604,C
37650.01,38173.2,37550.0,37940.46,2096.40733,37015.05,-2.439111175773821,B
37940.46,38248.92,37778.18,38072.77,2974.73728,36323.08,-4.595646704981001,B
38072.77,38090.61,37742.76,37749.2,1935.96958,36509.4,-3.284308011825405,B
37749.68,38275.0,37475.01,38193.48,3545.6505,36809.34,-3.624021691660478,B
38193.48,38499.0,38055.76,38223.52,3824.86357,37004.43,-3.189371360879366,B
38223.51,38369.03,37819.97,37985.0,3486.56576,35882.21,-5.535843095958933,A
37985.01,38295.65,37911.66,38264.86,1682.49321,36008.69,-5.896193008415549,A
38264.85,38380.01,38007.03,38040.9,1917.7847199999999,35745.7,-6.033506042180927,A
38040.9,38300.0,37565.0,37961.15,3544.88678,35930.8,-5.348494447612884,A
37961.15,38919.98,37311.58,37579.9,12243.82668,35973.39,-4.2749182408681285,B
37576.67,37580.03,36668.23,37015.05,6182.33781,36139.09,-2.3664968708674077,B
37015.05,37181.85,36322.54,36323.08,3204.91046,36173.87,-0.4107856492345889,C
36327.35,36583.8,36234.63,36509.4,2050.62594,36450.0,-0.1626978257654233,C
36509.41,36886.68,36439.02,36809.34,1685.67053,36525.85,-0.7701577914735717,C
36807.24,37080.0,36655.79,37004.43,2074.29018,36318.22,-1.854399594859316,C
37004.43,37005.84,35833.56,35882.21,3376.02847,36679.98,2.223302299384581,D
35882.21,36041.84,35681.77,36008.69,2675.43678,36668.23,1.8316134244261615,C
36008.69,36243.32,35507.01,35745.7,2650.83156,36830.89,3.035861656087312,D
35745.7,36000.0,35692.61,35930.8,2846.15453,36882.03,2.6473944359713557,D
35930.8,36091.0,35820.44,35973.39,2262.56977,36639.43,1.8514796631621342,C
35977.88,36175.64,35818.77,36139.09,1872.14471,36528.86,1.0785274338673279,C
36139.09,36303.8,35915.0,36173.87,1860.34114,36282.03,0.29900035578166284,C
36177.17,36500.0,35815.8,36450.0,2112.75603,36215.49,-0.6433744855967134,C
36449.99,36611.21,36333.0,36525.85,2294.32365,36209.2,-0.8669202770093002,C
36525.84,36649.61,36290.31,36318.22,1385.5209399999999,35583.5,-2.0230066341357067,B
36318.22,36781.79,36290.01,36679.98,1707.19659,36187.01,-1.3439756510227134,C
36679.98,36784.27,36423.46,36668.23,1846.0629,36705.27,0.10101387495385948,C
36668.23,36849.37,36543.16,36830.89,1852.8528900000001,37160.1,0.8938420983038943,C
36830.88,37199.0,36679.99,36882.03,2826.17783,37157.27,0.7462712871281705,C
36882.02,37030.0,36510.0,36639.43,2139.96762,36880.8,0.658771165381128,C
36639.43,36787.77,36327.13,36528.86,1843.62877,36935.62,1.113530507111369,C
36528.85,36600.0,36161.41,36282.03,1493.88279,37351.83,2.9485671005729364,D
36282.02,36345.76,36022.07,36215.49,1606.52202,37223.18,2.782483406962055,D
36215.49,36327.72,35883.82,36209.2,1971.02943,37205.6,2.75178683870398,D
36209.19,36435.7,35557.96,35583.5,2461.62784,36907.14,3.7198139587168195,D
35583.5,36330.83,35538.75,36187.01,2304.11782,36799.82,1.6934529821612718,C
36187.01,37000.0,35890.02,36705.27,3294.65777,36658.47,-0.12750212707874276,C
36704.68,37234.47,36693.22,37160.1,2262.75731,36486.09,-1.8138002857904099,C
37160.11,37467.98,37046.15,37157.27,2204.86551,36615.35,-1.4584494501345182,C
37157.26,37222.73,36720.01,36880.8,1828.36966,36448.28,-1.1727511333810656,C
36880.79,36973.56,36500.0,36935.62,1938.13929,36278.6,-1.7788248850296924,C
36936.33,37450.0,36901.45,37351.83,2146.26416,36910.46,-1.181655624369683,C
37351.83,37449.98,36986.43,37223.18,1593.21951,36759.65,-1.2452724350794286,C
37223.19,37328.87,37091.2,37205.6,1226.26364,37188.98,-0.04467069473411353,C
37206.17,37500.0,36907.02,36907.14,1824.47514,37103.62,0.532363114562665,C
36907.14,37099.09,36777.77,36799.82,1930.9875,36843.6,0.11896797321290929,C
36799.82,36882.22,36429.62,36658.47,1829.32817,37050.57,1.0696027411945959,C
36658.46,36853.09,36401.44,36486.09,1662.1471,37222.86,2.0193174988057208,D
36486.1,36678.19,36325.33,36615.35,1543.09172,37758.01,3.120713034287542,D
36615.35,36650.0,36287.03,36448.28,1593.88827,37788.87,3.678061077230541,D
